income,loan_purpose,coop_unit,trem_months,state_clean,first_hoam_loan,gender,age,num_units,credit_score,prop_typ,int_rate
144960,1,2,360,18,2,1,30,1,5,11,3.88
70846,2,2,360,17,2,2,99,1,5,1,4.5
117000,1,2,360,18,2,2,99,1,4,1,4.38
46279,1,2,360,18,2,2,99,1,5,1,4.25
130128,1,2,360,17,2,1,34,1,5,1,4.25
188412,1,2,180,18,2,1,54,1,5,1,3.63
105300,1,2,240,18,2,1,33,1,5,1,3.75
38832,2,2,360,18,2,1,39,1,5,1,4.25
130644,1,2,240,18,2,1,58,1,5,1,4
86496,1,2,360,18,2,1,32,1,5,1,4.38
104340,1,2,360,18,2,1,36,1,5,1,3.75
51864,2,2,240,18,2,1,44,1,3,1,3.88
55008,1,2,360,18,2,2,37,1,4,1,4.38
175548,2,2,360,17,2,1,99,1,5,1,4
110660,1,2,360,18,2,1,99,1,5,1,4.25
49860,1,2,360,18,2,1,28,1,5,1,4.25
73476,1,2,360,18,2,1,38,1,4,2,4.13
93348,1,2,360,18,2,1,47,1,5,1,4.13
35327,1,2,360,18,2,1,81,1,5,1,4
46104,1,2,360,18,2,1,25,1,4,1,4
78201,1,2,360,18,2,2,30,1,4,1,4.38
107616,1,2,360,18,2,1,51,1,5,1,4.38
30012,1,2,360,18,2,2,50,1,5,1,4.13
208869,1,2,180,18,2,1,54,1,5,1,3.38
46632,2,2,180,18,2,1,50,1,5,1,3.25
44000,1,2,360,18,2,2,99,1,4,1,4.13
58363,1,2,360,18,2,2,63,1,4,1,4.38
153985,1,2,240,18,2,2,54,1,4,1,3.88
51228,1,2,360,18,2,1,99,1,4,1,4.5
64850,1,2,240,18,2,2,99,1,5,1,4.25
91404,2,2,360,18,1,1,47,1,5,1,4.13
92940,2,2,360,17,2,1,44,1,4,1,4
240000,2,2,180,18,2,1,99,1,4,1,3.25
75116,1,2,360,18,2,1,99,1,5,7,4.13
21421,2,2,360,18,2,1,99,1,4,1,4.5
65952,2,2,360,17,2,1,49,1,4,1,4.63
136752,2,2,360,17,2,1,31,1,4,1,3.75
44949,2,2,360,18,2,1,99,1,3,1,4.13
35292,2,2,180,18,2,1,60,1,5,1,3.75
167016,1,2,360,17,2,1,49,1,4,1,4
84996,1,2,360,17,2,1,55,1,4,1,4.13
242076,2,2,360,17,2,2,35,1,4,6,4.5
54996,2,2,360,18,2,1,32,2,5,1,4.75
75000,1,2,180,18,1,1,33,2,5,6,3.63
225324,1,2,360,17,2,1,35,1,5,1,4.13
156156,2,2,360,17,2,1,31,1,5,1,3.88
112896,1,2,360,17,2,1,38,1,5,1,4.25
125076,1,2,360,17,2,1,62,1,5,1,4.13
272388,2,2,180,18,2,1,49,1,5,1,3.25
129192,1,2,360,17,2,1,47,1,5,1,4.13
138468,1,2,360,17,2,1,99,1,5,6,4.38
284880,2,2,360,17,2,1,99,1,5,1,4
56352,2,2,360,17,2,2,49,1,4,1,4.13
70000,1,2,360,17,2,1,43,1,4,1,4.13
245268,1,2,360,17,2,1,32,1,5,6,4.13
69408,1,2,360,18,2,2,61,1,4,1,4.25
138336,2,2,360,17,2,1,42,1,5,1,4
94128,2,2,360,17,2,2,49,1,4,1,4.25
125808,2,2,360,17,2,1,99,1,5,1,4.13
120780,2,2,360,18,2,2,47,1,4,1,4.13
148719,1,2,360,17,1,3,29,1,4,1,4.25
152928,1,2,360,17,2,1,46,1,5,1,4
136944,1,2,360,17,2,2,99,1,5,1,4.25
108228,2,2,360,17,2,1,99,1,5,1,4
399444,1,2,360,17,2,1,47,1,4,1,4.13
163032,1,2,360,17,2,1,35,1,4,1,4.25
190036,2,2,360,17,2,1,37,1,4,1,4.5
103956,1,2,360,17,2,1,57,1,5,1,4.25
129204,2,2,360,17,2,1,39,1,5,1,3.63
395064,1,2,360,17,2,2,38,1,5,1,4.13
121008,2,2,180,17,2,2,49,1,5,1,3.13
127392,2,2,360,18,2,1,36,1,4,1,4
145656,2,2,360,18,2,1,39,1,4,1,4
110892,2,2,360,17,2,2,51,1,4,1,4
121056,2,2,360,17,2,1,44,1,5,1,4.13
73848,1,2,360,17,2,1,33,1,5,1,4.38
111681,1,2,360,17,2,1,65,1,5,1,4.25
135810,1,2,360,17,1,1,31,1,5,1,4.25
150343,2,2,360,17,2,2,37,1,5,1,4.38
50808,1,2,360,17,2,1,31,1,5,1,4.25
342336,1,2,360,17,2,2,41,1,5,1,4
112932,1,2,360,17,2,1,51,1,4,1,4.5
149868,2,2,360,17,2,1,36,1,5,1,4.38
147980,1,2,360,17,2,1,35,1,5,1,4.13
384140,1,2,360,17,2,1,44,1,4,1,4.63
37200,1,2,360,17,2,1,59,1,4,1,4.25
153864,2,2,360,17,2,1,48,1,4,2,4.38
114114,1,2,360,17,2,1,42,1,5,2,4.5
204324,2,2,360,17,2,1,33,1,5,1,4.13
159960,1,2,360,17,2,1,60,1,5,1,4.38
178610,2,2,360,17,2,1,49,1,5,1,4.38
256608,2,2,360,17,2,2,38,1,4,1,4.25
197328,2,2,360,17,2,1,99,1,5,1,4.5
82764,2,2,360,17,2,1,43,1,5,1,4.5
170311,1,2,360,17,2,1,34,1,5,1,4.25
116100,1,2,360,17,2,1,44,1,5,1,4.13
165500,1,2,360,17,2,1,50,1,5,1,4.25
193584,1,2,360,17,2,2,99,1,4,1,4.13
275960,1,2,360,17,2,1,42,1,5,9,4.5
162602,1,2,360,17,2,1,32,1,5,1,4.25
98820,2,2,360,17,2,1,37,1,5,1,3.75
54780,1,2,360,17,2,1,56,1,5,1,4.25
248484,2,2,360,17,2,1,37,1,5,1,4.25
125004,2,2,360,17,2,2,32,1,5,1,4.13
165552,1,2,360,17,1,2,99,1,5,1,4.13
160843,1,2,360,17,2,1,56,1,5,1,4.13
105444,1,2,360,17,1,2,99,1,5,1,4.38
215496,1,2,360,17,2,2,35,1,5,1,4.13
111468,2,2,360,17,2,1,32,1,5,1,4.25
213600,2,2,360,17,2,1,50,1,5,1,4.25
112452,2,2,360,17,2,1,31,1,5,1,4.25
153156,1,2,360,17,2,1,51,1,5,1,4.13
229788,2,2,360,17,2,3,43,1,5,1,3.88
121344,2,2,360,17,2,3,30,1,5,1,4
194940,2,2,360,17,2,1,61,1,5,7,4.25
156180,2,2,360,17,2,1,50,1,5,1,3.88
213948,1,2,360,17,2,1,32,1,5,1,4.25
145860,2,2,360,17,2,3,41,1,5,1,4
269400,1,2,360,17,1,1,40,1,5,1,4.38
77988,1,2,360,17,2,1,48,1,4,1,4
200004,1,2,360,17,2,2,99,1,4,2,4.5
76656,2,2,360,17,2,1,31,1,4,1,4.13
150948,2,2,300,17,2,1,42,1,4,1,3.75
54372,1,2,360,17,2,1,28,1,4,1,4.25
112212,2,2,360,17,2,1,31,1,4,1,4.38
156588,1,2,360,17,2,2,43,1,4,1,4
122637,1,2,360,17,1,1,43,1,5,1,4.25
116868,1,2,360,17,2,1,39,1,5,1,4.25
80940,2,2,360,17,1,2,30,1,5,1,4.13
109208,1,2,360,17,2,2,99,1,5,1,4.38
61500,2,2,360,17,2,2,45,1,5,1,4.25
91692,1,2,360,17,2,1,43,1,5,1,4.38
134016,2,2,360,17,2,1,39,1,5,1,3.75
235008,1,2,360,17,2,2,45,1,5,1,4.38
53544,1,2,360,18,1,2,34,1,5,1,4.13
299700,1,2,360,17,2,3,42,1,5,1,4.25
643656,2,2,360,17,2,1,45,1,5,1,4.13
86004,1,2,360,17,1,2,42,1,5,1,4.5
101568,1,2,360,17,2,2,44,1,5,1,4
36132,1,2,360,17,2,1,99,1,5,7,4.5
206364,2,2,360,17,2,1,58,1,4,1,4.25
591000,1,2,360,18,2,1,54,1,4,2,4.25
93000,2,2,360,17,2,2,39,1,5,1,4.5
125616,1,2,360,18,1,3,26,1,5,1,3.75
93024,2,2,360,17,2,1,61,1,4,1,3.88
62130,1,2,360,17,1,2,33,1,5,1,4.25
120696,2,2,360,18,2,1,44,1,5,1,4
177600,1,2,360,18,1,1,43,1,5,1,4.25
159036,2,2,360,17,2,3,34,1,4,1,4
85332,2,2,360,17,2,1,55,1,5,1,3.88
120000,2,2,360,17,2,1,30,1,5,1,4.13
103596,2,2,360,18,2,1,39,1,5,1,4
95256,2,2,360,17,2,2,44,1,4,1,4.38
153252,2,2,360,18,2,1,54,1,5,1,4.25
119532,2,2,360,17,2,1,52,1,4,1,4.13
156576,1,2,360,17,2,2,99,1,5,1,4.38
64380,2,2,360,18,2,1,49,1,4,1,4.63
133296,2,2,360,18,2,1,44,1,4,1,4.5
240360,1,2,360,18,2,2,35,1,5,1,4.25
117936,1,2,360,17,2,3,46,1,5,1,4.13
225000,2,2,360,17,2,1,99,1,5,11,4.25
74820,2,2,360,18,2,1,69,1,5,1,4.25
144324,2,2,180,18,2,2,41,1,4,6,3.38
209796,1,2,360,18,2,1,33,2,4,1,4.38
184644,2,2,360,18,2,1,43,1,5,7,4.13
184620,1,2,360,18,1,1,42,1,5,1,4.25
125004,1,2,240,18,2,2,28,1,5,1,3.88
151056,1,2,360,17,2,2,57,1,5,7,3.88
126300,1,2,180,18,2,1,30,1,5,1,3
150000,2,2,360,17,2,1,40,1,5,1,4
158388,1,2,360,18,2,1,58,1,5,1,4.5
58968,2,2,360,17,2,1,68,2,5,1,3.88
30433,2,2,180,17,2,2,70,1,5,1,3.63
208936,1,2,360,17,2,1,50,1,3,1,4.25
100008,1,2,360,17,2,1,31,1,4,1,4.5
130692,1,2,240,17,1,1,45,1,4,1,3.88
87840,1,2,360,17,2,1,36,1,5,1,4.13
147408,2,2,360,17,2,1,41,1,4,1,4.25
94920,1,2,360,17,2,1,46,1,4,1,4.38
111936,1,2,351,17,2,2,30,1,5,1,4.75
75172,2,2,240,17,2,2,99,1,4,1,4
118704,1,2,360,17,2,1,36,1,4,2,4.25
85750,2,2,360,17,2,1,44,1,4,1,4.25
151041,2,2,360,17,2,1,39,1,5,1,4.25
161496,2,2,360,17,2,1,47,1,5,1,4.38
108804,1,2,360,17,2,1,51,1,5,1,4.38
127421,1,2,360,17,2,2,99,1,5,11,4.13
62496,1,2,360,17,2,1,99,1,5,1,4.13
120000,1,2,180,17,2,1,44,1,5,1,3.38
150564,2,2,180,17,2,1,33,1,4,7,3.25
101220,1,2,360,17,2,1,53,1,5,1,4
94824,2,2,360,17,2,1,99,1,5,1,4.38
122676,2,2,180,17,2,1,99,1,5,1,3.5
32736,2,2,360,17,2,2,99,1,5,1,3.88
91212,1,2,360,17,2,1,99,1,5,1,4
147583,1,2,360,17,2,1,99,1,5,1,4.13
128004,2,2,360,17,2,1,46,1,5,1,4
101832,2,2,354,17,2,1,99,1,5,1,4.75
88296,1,2,360,17,2,1,24,1,4,1,4.25
130008,2,2,360,17,2,1,44,1,5,1,4.38
128630,2,2,360,17,2,1,99,1,5,1,4.25
118956,2,2,180,17,2,2,41,1,5,1,3.25
134213,2,2,360,17,2,1,99,1,5,1,3.88
154500,1,2,180,17,2,1,37,1,5,1,3.25
82620,1,2,360,17,2,2,99,1,4,1,4.13
104582,2,2,180,17,2,2,99,1,5,1,3.5
72588,2,2,180,17,2,1,50,1,5,1,3.38
62724,1,2,360,17,1,1,99,1,5,1,4
189780,2,2,360,17,2,1,49,1,4,1,4.25
302023,1,2,360,17,2,1,35,1,5,1,3.88
59489,1,2,360,17,2,1,99,1,5,1,4.13
95713,1,2,360,17,2,2,99,1,5,1,3.75
80136,1,2,360,17,2,1,39,1,5,7,4.13
219600,1,2,360,17,2,1,41,1,5,6,4.38
63936,1,2,180,17,2,1,52,1,5,1,3.25
74459,1,2,180,17,2,1,99,1,5,1,3.25
84190,2,2,180,17,2,1,99,1,5,7,3.5
26868,1,2,360,17,2,2,99,1,3,1,4.5
80880,1,2,360,17,2,1,26,1,3,1,4.25
39912,1,2,360,17,2,1,29,1,3,1,4.25
53641,2,2,360,17,2,1,99,1,4,7,4.63
65836,2,2,180,17,2,1,99,1,4,1,3.5
40000,1,2,360,17,1,1,99,1,4,6,4
56520,1,2,360,17,2,2,47,1,4,2,4.38
31608,1,2,360,17,1,1,24,1,4,1,3.88
39468,1,2,360,17,2,2,34,1,4,1,4.38
23148,1,2,360,17,1,1,22,1,4,6,4.25
49901,1,2,360,17,2,2,99,1,4,6,4.25
67476,1,2,360,17,1,1,31,1,5,11,4.25
21600,1,2,360,17,2,2,44,1,5,1,4.63
81816,1,2,360,18,2,2,47,1,5,1,4.13
68329,1,2,360,17,2,1,99,1,5,1,4.13
71138,1,2,180,17,2,2,99,1,5,1,3.63
92712,2,2,180,17,2,1,61,1,5,1,3.25
119070,1,2,360,17,2,3,99,1,5,1,4.13
40955,1,2,360,17,2,1,34,1,5,1,4.38
99996,1,2,360,17,2,1,49,1,5,6,4.38
97632,1,2,360,17,2,1,40,1,5,1,4.38
286751,2,2,360,17,2,3,70,1,5,1,4
23651,2,2,360,17,2,1,99,1,5,1,4.25
58536,1,2,360,17,2,1,99,1,5,1,4.13
82800,1,2,360,17,2,2,67,1,5,1,4.13
11052,2,2,360,17,2,2,51,1,5,1,4.25
48168,2,2,360,17,2,2,48,1,4,1,3.88
29124,1,2,360,17,2,1,38,1,4,1,4.5
62405,2,2,360,17,2,1,34,1,5,6,4.5
270449,1,2,360,17,2,1,99,1,5,6,4
240132,1,2,240,17,2,2,50,1,5,1,3.88
161340,1,2,360,17,2,1,48,1,5,1,4.13
128100,2,2,360,17,2,1,51,1,5,7,4.13
74610,1,2,180,17,2,1,99,1,5,11,3.38
913476,1,2,360,17,2,3,51,1,3,6,4.13
40860,1,2,360,17,2,1,77,1,5,2,4
20376,1,2,360,17,2,2,62,1,5,6,3.88
285414,2,2,360,17,2,1,99,1,5,11,4
72519,1,2,360,17,1,1,34,1,5,1,4.13
100980,1,2,360,17,2,1,33,1,4,1,4
54564,2,2,360,17,2,1,46,1,5,1,4.25
89764,1,2,360,17,2,1,99,1,4,1,4
102752,2,2,360,17,2,1,34,1,5,1,4.5
75624,2,2,360,17,2,1,28,1,4,1,4.25
125700,1,2,360,17,2,1,39,1,4,1,4.13
98004,2,2,360,17,2,1,37,1,5,1,4.13
113412,1,2,360,17,2,1,33,1,5,1,4
145524,1,2,360,17,2,1,48,1,4,1,4
116316,1,2,180,17,2,1,48,1,3,1,3.25
53436,1,2,360,17,1,1,23,1,3,1,4.25
28248,1,2,360,17,2,1,57,1,3,1,4.75
110016,1,2,180,17,2,2,34,1,4,1,3.38
91128,1,2,180,17,2,1,47,1,4,1,3.38
56801,1,2,360,17,2,1,99,1,4,1,4.25
48000,1,2,360,17,1,1,29,1,5,1,4
31637,1,2,360,17,2,1,59,1,3,1,4.63
165084,1,2,360,17,2,1,48,1,5,1,4.38
83847,1,2,180,17,2,1,53,1,5,1,3.63
56617,2,2,360,17,2,1,65,1,4,1,4.25
93620,1,2,360,17,2,1,33,1,5,1,4.25
44612,2,2,360,17,2,1,56,1,4,1,3.88
59892,2,2,180,17,2,1,66,1,4,1,3.5
131410,2,2,180,17,2,1,99,1,4,1,3.75
117144,2,2,360,17,2,1,70,1,5,1,4
68250,1,2,360,17,2,1,32,1,5,7,4.5
20412,1,2,360,17,2,1,29,1,5,1,4
103992,1,2,360,17,2,1,53,1,5,1,4.25
84480,2,2,360,17,2,1,74,1,4,1,4.25
145790,2,2,180,17,2,1,38,1,5,1,3.5
105756,2,2,360,17,2,1,45,1,5,1,3.88
39552,2,2,360,17,2,1,66,1,5,6,4.25
135807,1,2,360,18,2,1,69,1,5,1,4.5
161352,2,2,360,17,2,1,52,1,3,1,4.25
38169,2,2,180,17,2,2,50,1,4,1,3.38
126804,2,2,360,17,2,3,37,1,3,1,4.38
22140,1,2,360,17,2,2,54,1,4,1,4.38
38480,1,2,360,17,1,1,26,1,5,1,4.5
754008,2,2,180,17,2,1,81,1,5,1,3.25
110930,2,2,360,17,2,1,66,1,5,1,4.25
101748,1,2,360,17,2,1,29,1,5,1,4.13
98200,1,2,180,17,2,2,30,1,5,1,3.25
93756,1,2,360,17,2,1,61,1,5,1,3.88
72024,1,2,360,17,2,1,29,1,5,1,4.13
41112,1,2,360,17,2,2,48,1,5,1,4
61610,2,2,240,17,2,1,30,1,5,1,4
76651,1,2,360,17,2,2,99,1,5,1,4.13
77879,2,2,180,17,2,1,99,1,5,1,3.5
71093,1,2,360,17,2,1,49,1,5,1,4.25
65563,1,2,360,17,2,1,23,1,4,1,4.13
68544,2,2,360,17,2,1,39,1,5,11,4.13
58500,1,2,360,17,2,1,50,1,4,1,4.5
99388,1,2,180,17,2,1,47,1,4,1,3.25
217652,1,2,360,17,2,1,44,1,5,7,4.25
125592,1,2,360,17,2,1,54,1,5,1,4.5
104304,2,2,360,17,2,1,43,1,4,1,4.13
86288,2,2,180,17,2,2,52,1,4,1,3.38
130398,1,2,360,17,2,1,42,1,5,1,4.25
38268,2,2,360,17,2,1,69,1,5,6,4.75
108284,2,2,360,17,2,1,36,1,5,1,4
69648,1,2,360,17,2,1,27,1,5,1,4.5
130944,2,2,360,17,2,1,67,1,5,1,4.13
77643,2,2,360,17,2,1,67,1,5,1,4.25
157000,1,2,360,18,2,1,99,1,5,1,4
354552,1,2,360,17,2,3,40,1,5,1,4.13
88644,1,2,240,17,2,1,60,1,5,1,3.75
105122,1,2,360,17,2,1,40,1,5,2,4.25
58110,1,2,360,17,2,1,53,1,5,1,4.25
169214,2,2,180,17,2,1,59,1,5,1,3.75
257988,2,2,360,17,2,1,52,1,5,1,4.25
63675,1,2,360,17,2,2,74,1,4,1,4.25
81545,1,2,360,17,2,1,43,1,4,2,4.25
141912,1,2,360,17,2,1,44,1,5,1,4.13
155400,2,2,360,17,2,2,38,1,5,1,4.5
32980,1,2,360,17,2,2,35,1,5,1,4.5
92578,1,2,120,17,2,2,59,1,5,1,3.38
78510,1,2,360,17,2,2,27,1,5,1,4.13
74316,2,2,360,17,2,1,36,1,5,1,4.5
45000,1,2,360,17,1,2,99,1,5,1,4
41600,2,2,360,17,2,1,32,1,5,1,4.5
42120,2,2,180,17,2,2,99,1,5,1,3.5
74824,2,2,180,17,2,2,99,1,5,1,3.13
20528,2,2,240,17,2,2,83,1,5,1,4
83658,1,2,120,17,2,1,63,1,5,1,3.63
212796,2,2,360,18,2,1,31,1,5,1,4.13
173796,1,2,360,18,2,1,54,1,5,1,4.25
117754,1,2,360,17,2,1,99,1,5,7,4
46800,1,2,360,17,2,1,24,1,3,1,4.25
62755,1,2,360,17,2,1,41,1,4,2,4.25
236652,1,2,360,17,2,3,53,1,4,7,4.25
230000,1,2,360,17,2,1,42,1,4,1,4
47892,2,2,360,17,2,1,54,1,5,1,4.13
218124,2,2,360,17,2,1,56,1,5,1,3.88
50252,1,2,360,17,2,1,32,1,5,1,4.25
244517,1,2,360,17,2,1,57,1,5,1,4.13
136344,1,2,360,17,1,1,33,1,5,1,3.88
189536,1,2,180,17,2,1,48,1,5,1,3.38
42804,1,2,240,17,2,2,64,1,5,1,4.13
23338,2,2,360,17,1,2,31,1,5,1,4
131095,1,2,360,17,2,1,50,1,5,1,4.25
167100,2,2,240,17,2,3,75,1,4,1,4
162842,1,2,360,17,2,1,59,1,5,1,4.13
71508,2,2,360,17,2,1,56,1,4,1,4.5
27612,2,2,360,17,2,1,59,1,5,1,4.5
79564,2,2,360,17,2,1,78,1,5,1,4.38
44052,2,2,360,17,2,1,54,1,5,11,4
248442,1,2,360,17,2,2,54,1,5,1,4.25
75195,2,2,240,17,2,1,72,1,5,1,4.13
131064,2,2,360,17,2,1,60,1,5,1,4.13
45570,2,2,360,17,2,1,35,1,4,1,4
25169,2,2,360,17,2,1,74,1,5,1,4.25
53064,1,2,360,17,1,2,26,1,5,1,4.13
34668,2,2,180,17,2,2,64,1,5,1,3.38
63840,2,2,360,17,2,1,35,1,5,7,4.13
24048,1,2,360,17,2,2,69,1,5,1,4.38
84712,1,2,360,17,2,1,99,1,5,1,4.25
155316,1,2,360,17,2,1,64,1,4,1,4.25
147789,1,2,180,17,2,1,43,1,5,1,3.25
69055,1,2,360,17,2,1,42,1,4,1,4.38
139101,1,2,360,17,2,2,42,1,5,1,4.25
57264,2,2,360,17,1,1,27,1,5,7,4.38
55000,1,2,360,17,1,1,26,1,5,1,4.25
161530,1,2,360,17,2,1,43,1,4,1,4.25
85248,1,2,360,17,2,1,37,1,5,11,4.38
64832,2,2,240,17,2,1,99,1,5,2,3.88
117414,1,2,360,17,2,1,34,1,5,1,4
69948,1,2,360,17,1,1,28,1,5,1,4
148023,2,2,240,17,2,1,99,1,5,1,4.25
125988,1,2,360,17,2,1,37,1,5,1,4.25
122407,2,2,360,17,2,1,99,1,5,6,4
173032,2,2,180,17,2,1,99,1,5,1,3.5
108900,1,2,180,17,2,1,46,1,5,1,3.13
328752,1,2,360,17,2,1,41,1,4,1,4.38
117300,1,2,360,17,2,1,41,1,4,1,4.25
117100,2,2,360,17,2,1,99,1,4,1,4.13
64872,1,2,360,17,2,2,35,1,4,1,4.25
68424,2,2,360,17,2,2,39,1,5,2,4.13
89268,1,2,360,17,2,1,46,1,5,1,4.13
74280,1,2,360,17,1,2,28,1,5,1,4.13
69189,2,2,180,17,2,2,99,1,5,1,3
41933,2,2,180,17,2,1,49,1,5,7,3.5
107472,1,2,360,17,2,1,38,1,4,1,3.88
77532,2,2,120,17,2,1,54,3,4,1,3.13
133776,1,2,360,17,2,1,58,1,5,1,3.88
137230,1,2,180,17,1,1,30,1,5,1,3.13
161859,1,2,360,17,2,1,42,1,5,1,4
83640,1,2,360,17,2,1,36,1,4,1,4
56972,2,2,180,17,2,1,59,1,5,1,3
42160,1,2,360,17,1,2,32,1,4,7,4
76347,1,2,360,17,2,2,43,1,4,2,4.13
91518,1,2,360,17,2,1,68,1,5,1,4.25
72976,1,2,360,17,1,1,24,1,4,1,4
42799,2,2,360,17,2,3,37,1,4,1,3.88
50035,2,2,360,17,2,2,51,1,5,1,4.25
60419,2,2,360,17,2,1,31,1,5,1,3.88
89680,2,2,300,17,2,1,63,1,3,1,4.25
130405,2,2,360,17,2,1,32,1,5,1,3.75
83145,2,2,360,17,2,1,52,1,5,1,4
50735,2,2,180,17,2,1,63,1,5,1,3.13
80850,2,2,180,17,2,1,28,1,5,1,3
147062,2,2,360,17,2,1,53,1,5,1,3.88
22880,1,2,360,17,1,1,25,1,4,1,4
124500,1,2,180,17,2,1,43,1,5,1,3.5
37070,1,2,180,17,1,1,29,1,5,1,3.13
112320,1,2,360,17,1,2,27,1,5,1,4.25
52800,1,2,180,17,1,2,29,1,5,1,3
45157,2,2,360,17,2,1,53,1,5,1,3.88
28288,2,2,360,17,2,1,53,1,5,1,4
80301,1,2,360,17,1,2,26,1,4,1,4.13
103536,1,2,360,17,1,1,28,1,5,6,4.38
83467,1,2,360,17,2,2,99,1,5,1,4.13
158733,1,2,360,17,2,1,40,1,4,1,4
99395,1,2,360,17,2,1,99,1,4,1,4.5
80476,1,2,240,17,2,1,38,1,5,1,4.13
86448,1,2,360,17,2,1,39,1,5,1,4.13
69290,1,2,360,17,1,1,99,1,5,1,3.88
44164,2,2,360,17,2,1,99,1,5,1,3.88
49318,2,2,360,17,2,1,99,1,5,1,4.13
148540,2,2,360,17,2,1,68,1,5,1,4.38
104520,2,2,360,17,2,1,38,1,5,1,4.5
202680,1,2,60,17,2,1,99,1,5,1,3.38
30984,1,2,360,17,2,2,26,1,4,1,3.88
39132,2,2,360,17,2,2,58,1,4,1,4.38
64500,1,2,360,17,2,1,36,1,4,6,4.25
80000,2,2,180,17,2,1,99,1,4,1,3.38
34608,2,2,240,17,2,1,99,1,5,1,3.88
70000,2,2,180,17,2,2,99,1,5,1,3.13
153828,1,2,360,18,2,1,36,1,5,1,4.38
68287,1,2,360,17,2,1,42,1,5,1,4
140235,1,2,360,17,2,1,99,1,4,1,4.5
260591,1,2,360,17,2,1,32,1,5,1,4.13
42000,1,2,360,17,2,1,27,1,5,1,4.13
80822,2,2,360,17,2,1,29,1,4,1,4.13
161555,1,2,360,17,2,1,47,1,5,1,4.13
400800,1,2,360,17,2,1,55,1,5,1,3.75
104120,1,2,360,17,2,1,49,1,5,1,4.25
165665,1,2,360,17,2,1,47,1,5,1,4.5
96715,2,2,360,17,2,2,46,1,3,1,4
71454,1,2,360,17,2,2,55,1,4,1,3.88
127728,2,2,360,17,2,1,54,1,4,1,4
73488,2,2,180,17,2,2,63,1,4,1,3.38
36714,2,2,360,17,2,1,60,1,5,1,4.25
56092,1,2,360,17,2,2,67,1,5,1,3.88
224219,1,2,360,17,2,1,60,1,5,1,4
33218,1,2,360,17,2,1,99,1,4,1,4.13
54203,1,2,360,17,2,1,71,1,5,1,4.25
59717,1,2,360,17,1,1,52,1,4,1,3.88
48000,1,2,180,17,1,1,22,1,4,2,3.13
32694,2,2,360,17,2,2,79,1,4,1,4.13
67414,2,2,180,17,2,2,42,1,4,1,3.38
59717,2,2,360,17,2,1,48,1,4,1,4.25
104550,2,2,360,17,2,1,54,1,4,6,4.25
74400,1,2,360,17,2,1,28,1,5,1,4
46917,1,2,360,17,2,1,30,1,5,2,4.25
68005,1,2,360,17,2,1,31,1,5,1,4.38
119580,2,2,180,17,2,1,54,1,5,1,3.25
48039,1,2,360,17,2,2,49,1,5,11,4.25
104004,1,2,360,17,2,3,53,1,5,1,3.88
144665,1,2,360,17,2,1,60,1,5,1,4.25
79083,1,2,360,17,2,1,41,1,5,1,4.13
146500,1,2,360,17,1,1,37,1,3,1,4.25
85891,1,2,360,17,2,1,32,1,5,1,3.88
79320,2,2,180,17,2,1,43,1,4,1,3.38
69468,1,2,360,17,2,3,43,1,5,1,4.13
100000,1,2,360,17,2,1,40,1,5,1,4.13
189144,1,2,360,17,2,1,66,1,5,1,4
526608,1,2,360,17,2,1,50,1,5,1,4.38
100000,1,2,360,17,2,1,38,1,5,2,4.25
45032,1,2,360,17,2,1,60,1,5,1,4.13
68825,2,2,360,17,2,1,99,1,5,1,4.13
129492,1,2,360,17,2,1,43,1,4,1,4.75
36104,1,2,360,17,1,1,99,1,5,1,3.88
78333,2,2,180,17,2,1,42,1,5,1,3.25
91024,2,2,180,17,2,1,57,1,5,1,3.5
146292,2,2,360,17,2,1,44,1,3,1,4
126712,2,2,180,17,2,2,43,1,3,1,3.63
47127,1,2,360,17,2,1,68,1,5,1,4.25
85617,2,2,180,17,2,1,50,1,5,1,3.38
115000,1,2,360,17,2,3,46,1,4,1,4.13
74448,1,2,360,17,2,1,35,1,4,2,3.88
95094,1,2,360,17,2,1,48,1,5,1,4.38
66632,2,2,360,17,2,2,48,1,4,1,4.5
59052,1,2,360,17,2,1,50,1,5,1,4.38
158442,1,2,240,17,2,1,70,1,5,1,4.13
232296,1,2,360,17,2,1,27,1,5,1,4
29196,2,2,360,17,2,1,43,1,5,1,4.25
51648,2,2,240,17,2,1,38,1,3,1,3.75
101964,1,2,360,17,2,1,48,1,5,1,4.63
30084,2,2,180,17,2,1,69,1,5,7,3.75
37440,2,2,360,17,2,1,30,1,4,1,4.5
111243,1,2,360,17,2,1,49,1,5,1,4.25
60000,1,2,360,17,2,2,57,1,5,1,3.88
74448,1,2,240,17,2,1,46,1,5,7,3.88
139402,1,2,360,17,2,1,52,1,5,1,4
74100,1,2,180,17,2,1,99,1,5,1,3.5
55986,2,2,240,17,2,1,99,1,5,1,3.75
56712,2,2,360,17,2,1,99,1,5,1,3.88
48000,2,2,180,17,2,1,99,1,5,1,3.25
58852,2,2,180,17,2,1,99,1,4,1,3.13
176032,2,2,180,17,2,2,99,1,5,1,3
27859,2,2,180,17,2,2,99,1,5,1,3.13
109156,1,2,360,17,2,1,46,1,5,1,4.5
156400,2,2,360,17,2,3,41,1,5,1,4.5
197856,2,2,360,17,2,1,54,1,5,1,4.25
55328,1,2,360,17,2,1,28,1,4,1,4.38
162145,1,2,360,17,2,2,35,1,5,1,4
